CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST07075,Kavya,47,Female,Monthly,29-04-2023,18-09-2023,198,5,0
CUST07076,Priya,44,Male,Monthly,03-12-2023,31-10-2024,73,1,0
CUST07077,Priya,37,Male,Yearly,24-02-2022,28-02-2024,119,9,0
CUST07078,Arjun,55,Other,Monthly,13-10-2024,01-12-2024,1,4,1
CUST07079,Aarav,28,Other,Monthly,20-10-2022,02-11-2023,217,4,0
CUST07080,Ishaan,65,Other,Yearly,10-11-2024,16-11-2024,104,3,0
CUST07081,Riya,34,Male,Monthly,12-10-2022,12-07-2024,154,9,1
CUST07082,Reyansh,22,Other,Yearly,15-02-2023,25-08-2023,87,5,0
CUST07083,Sai,34,Female,Quarterly,25-10-2024,31-10-2024,202,2,0
CUST07084,Pooja,46,Female,Monthly,20-05-2023,03-07-2024,109,7,0
CUST07085,Krishna,47,Other,Yearly,18-10-2023,26-12-2024,84,9,1
CUST07086,Aarav,53,Other,Quarterly,16-09-2022,24-11-2023,124,6,1
CUST07087,Aditya,51,Other,Yearly,17-04-2022,24-05-2023,248,7,1
CUST07088,Ira,64,Female,Monthly,16-10-2022,15-06-2023,77,7,0
CUST07089,Aditya,53,Other,Quarterly,02-08-2024,28-09-2024,195,6,0
CUST07090,Krishna,21,Male,Quarterly,15-03-2024,15-09-2024,135,4,0
CUST07091,Ira,63,Other,Yearly,27-02-2023,13-06-2024,197,7,1
CUST07092,Arjun,40,Other,Yearly,22-03-2022,04-07-2024,74,10,1
CUST07093,Priya,37,Female,Quarterly,28-02-2024,28-09-2024,80,6,1
CUST07094,Ira,42,Female,Yearly,21-11-2024,02-12-2024,88,10,0
CUST07095,Vivaan,43,Other,Quarterly,11-11-2023,18-11-2023,28,2,1
CUST07096,Aditya,27,Male,Yearly,25-06-2024,13-12-2024,27,7,1
CUST07097,Rohan,49,Male,Monthly,22-06-2024,14-10-2024,262,3,0
CUST07098,Priya,32,Male,Monthly,21-11-2023,26-09-2024,55,8,0
CUST07099,Sai,32,Other,Yearly,27-02-2023,12-11-2024,54,8,0
CUST07100,Sai,22,Other,Quarterly,27-05-2024,01-08-2024,276,3,1
CUST07101,Kavya,64,Male,Monthly,22-03-2022,11-06-2022,35,2,1
CUST07102,Vivaan,32,Female,Monthly,15-07-2024,05-08-2024,40,5,0
CUST07103,Diya,36,Female,Monthly,20-05-2022,04-03-2024,58,3,1
CUST07104,Kavya,47,Male,Yearly,20-04-2023,12-03-2024,228,1,0
CUST07105,Ishaan,37,Other,Yearly,04-03-2024,26-03-2024,106,1,1
CUST07106,Riya,53,Female,Monthly,19-04-2024,11-08-2024,179,7,0
CUST07107,Ananya,43,Female,Quarterly,01-03-2022,02-10-2022,196,8,0
CUST07108,Neha,25,Other,Quarterly,20-06-2024,10-09-2024,151,9,1
CUST07109,Rohan,20,Female,Yearly,09-05-2023,14-07-2024,132,8,1
CUST07110,Ishaan,37,Female,Yearly,23-08-2022,06-04-2024,87,10,0
CUST07111,Krishna,56,Male,Yearly,23-04-2023,04-08-2024,266,6,1
CUST07112,Rohan,35,Other,Monthly,04-01-2024,16-05-2024,55,2,1
CUST07113,Priya,37,Other,Yearly,11-07-2023,07-12-2023,226,6,0
CUST07114,Priya,51,Other,Yearly,16-11-2022,26-05-2023,23,7,0
CUST07115,Aanya,50,Female,Yearly,27-11-2023,08-08-2024,297,5,1
CUST07116,Vihaan,54,Other,Quarterly,20-06-2023,12-07-2024,136,2,0
CUST07117,Arjun,62,Other,Yearly,10-02-2024,01-04-2024,97,8,0
CUST07118,Priya,40,Female,Quarterly,13-11-2023,14-04-2024,100,4,1
CUST07119,Vivaan,63,Other,Quarterly,06-04-2022,19-04-2022,237,9,0
CUST07120,Riya,33,Other,Monthly,09-01-2023,24-01-2024,192,4,1
CUST07121,Aanya,65,Male,Quarterly,14-09-2023,05-12-2023,186,2,1
CUST07122,Vihaan,41,Female,Monthly,01-10-2022,09-12-2023,155,6,0
CUST07123,Arjun,24,Male,Quarterly,05-10-2022,27-01-2023,7,9,1
CUST07124,Aanya,52,Female,Monthly,27-08-2022,09-10-2022,84,9,1
CUST07125,Sai,64,Other,Quarterly,18-07-2022,02-07-2023,189,9,1
CUST07126,Ananya,59,Other,Quarterly,24-01-2024,30-10-2024,92,1,1
CUST07127,Diya,55,Male,Yearly,14-12-2023,29-04-2024,112,5,1
CUST07128,Reyansh,57,Female,Monthly,04-09-2023,09-02-2024,144,3,1
CUST07129,Ishaan,33,Male,Yearly,31-08-2023,06-09-2023,61,1,1
CUST07130,Neha,44,Male,Monthly,29-10-2024,15-12-2024,100,10,0
CUST07131,Arjun,25,Male,Yearly,02-12-2024,06-12-2024,4,10,0
CUST07132,Vivaan,50,Male,Monthly,04-11-2024,07-11-2024,238,7,1
CUST07133,Krishna,30,Other,Monthly,20-10-2024,24-12-2024,64,1,1
CUST07134,Krishna,63,Female,Quarterly,16-08-2022,26-02-2023,284,8,0
CUST07135,Aarav,64,Male,Monthly,27-12-2023,16-09-2024,43,6,1
CUST07136,Ananya,21,Female,Quarterly,12-06-2024,06-11-2024,95,5,0
CUST07137,Priya,42,Male,Quarterly,04-06-2023,14-07-2024,274,1,1
CUST07138,Diya,63,Male,Quarterly,27-07-2024,07-09-2024,155,2,1
CUST07139,Ananya,40,Male,Quarterly,18-10-2023,06-11-2023,39,6,0
CUST07140,Aanya,39,Other,Yearly,23-01-2023,30-03-2023,125,5,1
CUST07141,Ishaan,61,Male,Quarterly,17-04-2022,27-08-2023,277,5,0
CUST07142,Pooja,37,Male,Yearly,14-10-2022,13-11-2022,184,2,0
CUST07143,Arjun,51,Female,Yearly,21-06-2023,21-09-2023,5,1,0
CUST07144,Kavya,38,Male,Quarterly,27-10-2024,18-11-2024,55,8,1
CUST07145,Arjun,28,Other,Yearly,09-09-2022,22-03-2024,66,8,0
CUST07146,Ishaan,19,Other,Monthly,18-02-2024,15-07-2024,199,5,0
CUST07147,Diya,52,Other,Yearly,29-03-2022,15-06-2024,253,9,1
CUST07148,Vihaan,57,Female,Yearly,15-08-2024,22-09-2024,112,6,0
CUST07149,Riya,42,Other,Quarterly,05-01-2022,31-10-2024,237,2,1
CUST07150,Krishna,49,Female,Yearly,02-02-2022,03-06-2024,182,6,0
CUST07151,Ananya,58,Female,Quarterly,27-11-2024,01-01-2025,185,1,1
CUST07152,Aanya,38,Other,Quarterly,12-12-2023,05-10-2024,95,5,1
CUST07153,Riya,18,Other,Quarterly,26-08-2024,22-09-2024,267,6,0
CUST07154,Riya,53,Male,Monthly,02-10-2024,05-10-2024,52,3,0
CUST07155,Priya,33,Other,Yearly,08-09-2023,18-10-2024,166,8,1
CUST07156,Ishaan,19,Female,Quarterly,10-01-2023,13-06-2024,39,5,1
CUST07157,Kavya,54,Male,Yearly,28-11-2022,08-05-2023,104,1,0
CUST07158,Ira,43,Other,Quarterly,20-03-2023,23-06-2023,159,10,0
CUST07159,Aarav,27,Female,Yearly,08-11-2024,11-12-2024,93,9,0
CUST07160,Diya,42,Female,Yearly,08-09-2023,30-12-2023,205,8,1
CUST07161,Riya,22,Male,Yearly,11-04-2023,05-09-2023,96,1,1
CUST07162,Vihaan,58,Male,Monthly,05-06-2022,30-03-2024,34,2,0
CUST07163,Rohan,38,Female,Yearly,16-07-2023,10-10-2023,249,1,0
CUST07164,Vivaan,36,Male,Monthly,09-01-2023,27-01-2024,236,2,0
CUST07165,Priya,37,Other,Quarterly,21-07-2022,07-03-2023,57,4,1
CUST07166,Neha,45,Other,Quarterly,28-09-2023,09-01-2024,287,3,0
CUST07167,Krishna,43,Female,Quarterly,03-12-2024,21-12-2024,86,6,1
CUST07168,Vihaan,42,Other,Quarterly,29-10-2023,13-08-2024,124,4,1
CUST07169,Aarav,60,Male,Monthly,04-10-2023,07-12-2023,238,9,0
CUST07170,Priya,41,Male,Monthly,19-03-2024,04-10-2024,194,10,1
CUST07171,Riya,34,Other,Monthly,10-07-2023,04-08-2023,175,9,0
CUST07172,Reyansh,31,Female,Monthly,18-10-2023,13-01-2024,168,2,1
CUST07173,Aanya,55,Female,Quarterly,18-01-2023,22-11-2024,58,7,1
CUST07174,Arjun,53,Female,Quarterly,21-08-2022,05-04-2023,215,8,0
CUST07175,Reyansh,28,Female,Yearly,06-03-2022,10-10-2022,238,5,0
CUST07176,Kavya,38,Other,Yearly,21-09-2024,01-10-2024,40,7,0
CUST07177,Ira,56,Other,Quarterly,06-08-2024,01-10-2024,76,4,0
CUST07178,Sai,19,Female,Monthly,01-05-2022,09-11-2024,21,5,0
CUST07179,Aditya,52,Female,Yearly,02-12-2024,25-12-2024,138,9,0
CUST07180,Riya,22,Female,Yearly,11-11-2024,13-11-2024,32,8,0
CUST07181,Ananya,46,Male,Yearly,16-01-2024,11-10-2024,225,8,0
CUST07182,Rohan,41,Male,Yearly,06-06-2024,16-11-2024,274,10,1
CUST07183,Priya,41,Other,Yearly,17-07-2023,22-07-2023,124,4,1
CUST07184,Aarav,39,Male,Monthly,29-06-2024,26-11-2024,204,3,0
CUST07185,Ananya,19,Female,Yearly,30-03-2023,10-08-2023,81,9,1
CUST07186,Vivaan,54,Other,Yearly,14-06-2023,15-09-2024,174,8,1
CUST07187,Ishaan,63,Male,Quarterly,28-10-2024,30-12-2024,4,3,1
CUST07188,Priya,41,Other,Quarterly,19-10-2024,12-11-2024,26,1,1
CUST07189,Ira,33,Female,Quarterly,17-09-2023,08-06-2024,87,9,0
CUST07190,Arjun,38,Female,Quarterly,24-10-2022,12-11-2024,100,8,1
CUST07191,Krishna,24,Male,Monthly,25-06-2022,08-08-2022,70,1,1
CUST07192,Ira,24,Male,Yearly,24-10-2024,16-11-2024,197,5,1
CUST07193,Diya,64,Female,Monthly,08-11-2024,26-12-2024,189,8,0
CUST07194,Krishna,36,Female,Yearly,20-02-2023,29-10-2024,266,8,1
CUST07195,Vihaan,40,Female,Quarterly,19-11-2022,27-11-2023,232,5,1
CUST07196,Riya,54,Male,Yearly,27-11-2023,04-03-2024,128,7,0
CUST07197,Diya,43,Male,Yearly,02-03-2024,15-06-2024,211,2,0
CUST07198,Priya,65,Other,Monthly,15-06-2023,09-06-2024,56,8,1
CUST07199,Arjun,32,Other,Yearly,04-02-2022,31-08-2024,249,2,1
CUST07200,Vivaan,57,Other,Yearly,17-01-2023,17-04-2023,104,6,1
CUST07201,Ananya,39,Male,Yearly,01-06-2022,01-08-2023,202,3,0
CUST07202,Diya,18,Other,Monthly,29-07-2024,05-10-2024,250,10,0
CUST07203,Ananya,64,Female,Yearly,29-10-2022,14-01-2023,43,6,1
CUST07204,Pooja,18,Female,Yearly,19-06-2023,18-10-2023,105,7,1
CUST07205,Sai,53,Male,Yearly,25-10-2024,30-12-2024,9,10,1
CUST07206,Pooja,41,Other,Yearly,06-06-2024,04-08-2024,46,6,0
CUST07207,Neha,56,Other,Quarterly,05-07-2024,28-10-2024,155,2,1
CUST07208,Reyansh,25,Female,Yearly,18-02-2024,02-07-2024,254,9,0
CUST07209,Kavya,38,Other,Yearly,12-08-2022,08-01-2023,224,7,0
CUST07210,Ishaan,51,Female,Yearly,09-10-2023,20-11-2024,200,1,1
CUST07211,Diya,63,Male,Monthly,05-08-2022,25-01-2024,99,8,0
CUST07212,Vihaan,51,Other,Quarterly,15-12-2024,15-12-2024,176,6,1
CUST07213,Ananya,27,Other,Monthly,07-11-2024,26-11-2024,33,5,0
CUST07214,Ira,56,Female,Yearly,25-02-2023,05-06-2024,18,4,1
CUST07215,Sai,34,Female,Quarterly,17-12-2023,25-08-2024,79,8,0
CUST07216,Reyansh,65,Female,Monthly,29-05-2023,16-09-2023,92,10,1
CUST07217,Neha,47,Female,Monthly,20-12-2024,27-12-2024,93,7,1
CUST07218,Arjun,36,Other,Quarterly,04-04-2024,04-04-2024,131,10,0
CUST07219,Vivaan,59,Male,Monthly,19-07-2023,12-12-2023,44,7,1
CUST07220,Ishaan,56,Female,Yearly,01-11-2024,27-12-2024,181,9,1
CUST07221,Sneha,48,Female,Yearly,27-01-2024,11-12-2024,287,2,1
CUST07222,Arjun,40,Other,Monthly,20-05-2023,15-06-2024,86,7,0
CUST07223,Ishaan,50,Other,Monthly,25-02-2022,19-10-2024,123,8,0
CUST07224,Ira,64,Other,Monthly,03-10-2024,16-10-2024,133,2,1
CUST07225,Vivaan,46,Other,Yearly,15-08-2022,25-04-2023,62,3,0
CUST07226,Aanya,23,Female,Yearly,06-04-2022,25-02-2024,99,10,1
CUST07227,Vivaan,44,Other,Monthly,29-12-2022,21-10-2023,114,9,0
CUST07228,Kavya,56,Female,Monthly,30-10-2023,20-02-2024,205,6,1
CUST07229,Kavya,65,Male,Yearly,16-07-2024,25-08-2024,70,1,1
CUST07230,Krishna,48,Male,Yearly,17-05-2022,06-05-2023,160,3,1
CUST07231,Riya,19,Other,Monthly,21-08-2024,24-09-2024,296,7,1
CUST07232,Kavya,57,Female,Quarterly,22-07-2023,25-12-2024,47,9,0
CUST07233,Riya,24,Male,Quarterly,06-03-2024,15-07-2024,99,5,1
CUST07234,Krishna,57,Male,Quarterly,22-08-2022,06-11-2024,81,7,1
CUST07235,Reyansh,41,Other,Yearly,08-03-2022,06-08-2022,140,4,0
CUST07236,Aanya,21,Other,Yearly,21-03-2024,11-07-2024,51,2,0
CUST07237,Krishna,60,Male,Quarterly,24-07-2022,26-04-2024,69,9,1
CUST07238,Aanya,41,Other,Monthly,21-03-2022,01-10-2024,15,7,1
CUST07239,Vivaan,32,Male,Quarterly,03-02-2023,09-06-2024,130,6,0
CUST07240,Riya,27,Other,Quarterly,11-01-2024,06-04-2024,177,10,1
CUST07241,Krishna,61,Female,Monthly,12-09-2023,17-05-2024,1,6,1
CUST07242,Vivaan,20,Female,Yearly,05-11-2023,26-08-2024,5,3,0
CUST07243,Sneha,40,Female,Monthly,20-09-2022,15-06-2024,203,8,1
CUST07244,Reyansh,50,Female,Yearly,28-10-2023,21-07-2024,20,9,0
CUST07245,Aarav,30,Male,Monthly,24-09-2023,06-01-2024,142,3,0
CUST07246,Pooja,61,Other,Yearly,01-02-2024,28-03-2024,94,8,0
CUST07247,Aanya,45,Female,Yearly,28-03-2023,08-09-2024,171,9,1
CUST07248,Krishna,19,Other,Quarterly,08-06-2022,25-05-2024,151,3,0
CUST07249,Diya,45,Other,Quarterly,12-09-2022,30-04-2024,138,6,1
CUST07250,Sneha,20,Female,Quarterly,21-02-2024,08-11-2024,180,10,1
CUST07251,Aanya,34,Male,Yearly,09-03-2022,21-03-2022,39,2,1
CUST07252,Ira,36,Male,Monthly,07-04-2023,17-07-2023,206,5,1
CUST07253,Priya,26,Female,Monthly,16-03-2022,20-09-2023,259,4,0
CUST07254,Pooja,31,Female,Quarterly,14-05-2023,28-09-2023,120,5,0
CUST07255,Kavya,36,Female,Monthly,16-07-2024,01-08-2024,206,5,1
CUST07256,Vihaan,43,Female,Quarterly,12-11-2022,28-03-2023,199,5,1
CUST07257,Priya,39,Female,Monthly,24-10-2024,04-12-2024,299,6,0
CUST07258,Aarav,37,Male,Yearly,08-11-2023,09-12-2023,283,2,1
CUST07259,Aanya,27,Female,Monthly,04-12-2023,28-02-2024,250,2,0
CUST07260,Rohan,62,Other,Yearly,06-10-2023,15-01-2024,263,5,0
CUST07261,Diya,50,Other,Quarterly,13-07-2023,29-07-2023,263,9,1
CUST07262,Kavya,56,Female,Monthly,27-05-2022,04-10-2024,99,5,1
CUST07263,Aarav,50,Other,Yearly,10-03-2023,13-02-2024,114,2,1
CUST07264,Aarav,20,Other,Quarterly,23-08-2024,12-11-2024,80,6,0
CUST07265,Vihaan,39,Male,Monthly,19-08-2023,19-01-2024,278,6,0
CUST07266,Aanya,48,Other,Monthly,24-04-2022,16-07-2023,122,2,0
CUST07267,Ira,37,Other,Quarterly,12-12-2023,28-10-2024,62,4,0
CUST07268,Riya,18,Female,Quarterly,25-06-2022,19-10-2023,202,9,0
CUST07269,Sai,23,Other,Yearly,04-01-2024,09-05-2024,8,10,1
CUST07270,Aarav,45,Other,Quarterly,28-05-2022,22-12-2022,108,3,0
CUST07271,Ananya,50,Other,Quarterly,02-09-2023,08-02-2024,264,7,1
CUST07272,Sai,30,Female,Monthly,05-08-2023,25-09-2023,178,3,1
CUST07273,Sneha,31,Female,Yearly,28-10-2024,20-12-2024,82,2,0
CUST07274,Riya,33,Male,Monthly,04-09-2022,22-06-2023,61,6,1
CUST07275,Kavya,32,Other,Quarterly,28-07-2022,21-10-2022,231,5,0
CUST07276,Aditya,65,Male,Yearly,29-12-2022,03-07-2023,1,9,0
CUST07277,Riya,65,Other,Quarterly,08-08-2022,31-08-2023,187,2,0
CUST07278,Pooja,32,Other,Monthly,07-03-2024,29-09-2024,103,8,0
CUST07279,Kavya,55,Female,Monthly,14-12-2024,30-12-2024,124,5,0
CUST07280,Krishna,42,Other,Yearly,10-01-2023,22-04-2023,79,6,1
CUST07281,Priya,60,Other,Monthly,13-11-2024,17-12-2024,150,6,0
CUST07282,Ananya,38,Male,Quarterly,29-01-2022,05-05-2024,273,10,1
CUST07283,Ishaan,49,Female,Yearly,24-10-2022,08-11-2023,284,1,1
CUST07284,Krishna,43,Female,Quarterly,26-12-2022,25-08-2023,123,2,1
CUST07285,Sneha,52,Other,Yearly,13-01-2024,02-09-2024,280,2,1
CUST07286,Krishna,32,Female,Monthly,24-03-2022,26-07-2023,161,1,1
CUST07287,Priya,49,Female,Quarterly,09-04-2022,25-02-2024,139,8,0
CUST07288,Kavya,48,Female,Quarterly,03-09-2023,10-03-2024,220,3,1
CUST07289,Pooja,31,Other,Quarterly,06-05-2024,21-06-2024,47,8,1
CUST07290,Riya,28,Female,Yearly,02-03-2022,20-03-2023,278,2,0
CUST07291,Aanya,56,Other,Yearly,07-11-2024,28-11-2024,162,7,0
CUST07292,Ishaan,28,Other,Yearly,25-12-2023,05-01-2024,50,3,1
CUST07293,Sneha,31,Female,Monthly,12-07-2024,26-09-2024,171,5,1
CUST07294,Vivaan,36,Other,Yearly,08-01-2024,27-06-2024,83,6,1
CUST07295,Aarav,32,Female,Quarterly,07-10-2023,30-12-2023,210,7,1
CUST07296,Ananya,33,Male,Quarterly,18-02-2023,26-09-2023,180,9,0
CUST07297,Krishna,56,Other,Yearly,25-10-2022,28-06-2024,185,5,0
CUST07298,Vivaan,39,Male,Monthly,27-11-2024,26-12-2024,43,8,0
CUST07299,Reyansh,54,Male,Monthly,08-08-2024,04-10-2024,130,10,1
CUST07300,Kavya,64,Female,Yearly,11-10-2024,16-11-2024,174,8,0
CUST07301,Ira,23,Male,Quarterly,19-12-2022,15-04-2024,68,5,0
CUST07302,Neha,42,Female,Quarterly,12-06-2024,18-08-2024,174,4,0
CUST07303,Priya,27,Male,Quarterly,06-05-2024,13-05-2024,54,4,1
CUST07304,Aarav,27,Female,Monthly,31-05-2022,01-09-2024,140,3,1
CUST07305,Ira,44,Female,Monthly,29-12-2024,30-12-2024,62,2,1
CUST07306,Riya,41,Other,Monthly,25-12-2022,19-06-2024,292,2,1
CUST07307,Sai,55,Female,Yearly,02-04-2023,23-05-2023,115,5,0
CUST07308,Krishna,55,Other,Quarterly,13-08-2023,24-11-2024,186,6,1
CUST07309,Rohan,33,Male,Quarterly,25-05-2023,05-12-2024,250,4,1
CUST07310,Riya,33,Other,Monthly,19-08-2022,26-01-2023,169,4,1
CUST07311,Rohan,33,Other,Quarterly,08-09-2024,20-11-2024,294,4,0
CUST07312,Vivaan,37,Female,Yearly,27-07-2024,13-10-2024,99,10,1
CUST07313,Aditya,42,Female,Yearly,22-04-2022,14-12-2022,194,9,1
CUST07314,Riya,28,Male,Quarterly,13-08-2023,17-01-2024,218,9,1
CUST07315,Aarav,26,Other,Yearly,08-09-2022,19-11-2022,193,1,1
CUST07316,Reyansh,35,Other,Monthly,02-06-2023,21-01-2024,155,1,0
CUST07317,Rohan,36,Female,Yearly,19-08-2024,21-11-2024,6,8,0
CUST07318,Aarav,62,Male,Monthly,21-02-2022,08-04-2022,194,9,0
CUST07319,Riya,55,Female,Monthly,21-06-2023,09-05-2024,269,3,0
CUST07320,Ananya,48,Other,Quarterly,15-12-2022,10-11-2023,73,8,1
CUST07321,Aarav,64,Female,Monthly,24-02-2023,26-04-2023,155,6,0
CUST07322,Aarav,55,Male,Yearly,12-09-2024,27-11-2024,179,1,1
CUST07323,Riya,39,Female,Yearly,24-02-2022,18-11-2024,10,3,0
CUST07324,Krishna,42,Other,Yearly,27-04-2024,29-09-2024,61,8,1
CUST07325,Ananya,41,Female,Quarterly,05-01-2023,06-08-2024,260,8,1
CUST07326,Priya,51,Other,Yearly,27-04-2024,27-09-2024,227,4,1
CUST07327,Sai,35,Male,Quarterly,31-12-2024,01-01-2025,93,5,1
CUST07328,Sneha,50,Female,Yearly,08-12-2024,27-12-2024,252,6,0
CUST07329,Ananya,60,Other,Yearly,15-01-2024,14-06-2024,280,5,1
CUST07330,Reyansh,38,Male,Monthly,06-08-2022,18-08-2023,102,7,1
CUST07331,Vihaan,57,Other,Quarterly,30-12-2022,07-03-2024,295,6,0
CUST07332,Aditya,22,Female,Quarterly,04-12-2023,21-12-2024,239,2,0
CUST07333,Neha,48,Other,Yearly,19-04-2023,29-05-2023,117,8,1
CUST07334,Vivaan,45,Female,Yearly,15-03-2023,16-08-2024,186,4,0
CUST07335,Aarav,55,Other,Quarterly,28-11-2022,13-01-2024,61,4,0
CUST07336,Ishaan,51,Other,Monthly,17-03-2024,05-08-2024,48,3,1
CUST07337,Sai,60,Female,Quarterly,27-01-2022,04-02-2022,102,2,1
CUST07338,Aarav,56,Female,Yearly,12-05-2024,07-09-2024,21,5,1
CUST07339,Sai,25,Female,Quarterly,17-03-2023,29-05-2023,31,1,0
CUST07340,Aarav,52,Female,Quarterly,31-05-2024,30-06-2024,139,6,1
CUST07341,Krishna,56,Female,Yearly,20-12-2024,01-01-2025,293,9,1
CUST07342,Aditya,40,Female,Quarterly,06-06-2023,06-12-2024,198,5,0
CUST07343,Priya,62,Male,Quarterly,25-03-2024,06-05-2024,211,8,1
CUST07344,Vihaan,34,Other,Quarterly,05-11-2023,05-12-2024,144,7,1
CUST07345,Vivaan,48,Other,Quarterly,27-04-2023,26-09-2024,98,6,0
CUST07346,Diya,26,Other,Quarterly,16-03-2022,17-05-2022,282,8,0
CUST07347,Diya,18,Other,Quarterly,06-06-2023,27-03-2024,21,3,0
CUST07348,Arjun,63,Female,Yearly,16-01-2022,07-11-2024,231,9,0
CUST07349,Ishaan,42,Male,Yearly,11-05-2023,18-09-2024,81,4,1
CUST07350,Ananya,46,Male,Quarterly,10-08-2024,08-09-2024,234,2,0
CUST07351,Aditya,25,Other,Monthly,04-08-2023,08-08-2023,259,10,1
CUST07352,Aarav,55,Female,Quarterly,10-11-2023,13-02-2024,67,2,1
CUST07353,Aanya,30,Female,Monthly,14-09-2023,24-01-2024,49,5,1
CUST07354,Aarav,48,Other,Quarterly,21-11-2022,05-01-2024,50,3,0
CUST07355,Diya,36,Male,Quarterly,13-03-2023,30-06-2023,297,4,0
CUST07356,Vivaan,64,Female,Quarterly,21-09-2022,13-04-2024,290,5,0
CUST07357,Ananya,24,Male,Quarterly,15-01-2024,03-05-2024,78,8,0
CUST07358,Arjun,49,Other,Quarterly,26-11-2022,13-04-2024,118,4,1
CUST07359,Sneha,26,Female,Quarterly,17-02-2022,09-05-2022,161,3,1
CUST07360,Ira,29,Other,Quarterly,29-09-2022,04-03-2024,251,3,0
CUST07361,Ira,55,Female,Quarterly,10-04-2022,10-09-2024,199,5,0
CUST07362,Aanya,61,Male,Yearly,18-05-2022,09-02-2024,203,4,0
CUST07363,Priya,19,Other,Monthly,02-03-2023,11-08-2023,266,5,1
CUST07364,Vivaan,41,Female,Monthly,11-04-2023,24-02-2024,216,2,1
CUST07365,Vivaan,24,Male,Quarterly,11-11-2023,04-06-2024,273,10,0
CUST07366,Vivaan,40,Male,Yearly,05-10-2024,13-11-2024,243,8,0
CUST07367,Riya,37,Other,Monthly,10-08-2022,12-12-2024,167,4,1
CUST07368,Ira,39,Other,Quarterly,17-12-2024,25-12-2024,245,4,1
CUST07369,Ananya,25,Male,Monthly,12-12-2023,12-10-2024,101,2,1
CUST07370,Pooja,41,Female,Monthly,11-08-2022,12-10-2024,178,1,1
CUST07371,Ishaan,61,Other,Monthly,01-11-2022,24-08-2023,86,4,1
CUST07372,Sai,34,Female,Monthly,09-05-2024,23-06-2024,224,4,0
CUST07373,Rohan,59,Other,Monthly,08-12-2024,20-12-2024,191,5,0
CUST07374,Aditya,25,Female,Monthly,18-05-2023,03-05-2024,228,9,1
CUST07375,Priya,47,Male,Yearly,13-05-2023,20-10-2023,121,7,0
CUST07376,Rohan,54,Other,Monthly,27-09-2022,18-07-2023,132,3,1
CUST07377,Aanya,18,Female,Monthly,08-12-2024,30-12-2024,147,8,1
CUST07378,Ira,18,Female,Yearly,15-01-2024,28-06-2024,220,2,1
CUST07379,Aanya,51,Female,Monthly,29-10-2022,15-07-2023,64,1,0
CUST07380,Ira,44,Other,Monthly,23-06-2023,11-09-2023,112,7,1
CUST07381,Diya,30,Male,Monthly,03-01-2024,20-10-2024,223,5,0
CUST07382,Vihaan,35,Other,Monthly,28-08-2022,20-06-2024,187,8,1
CUST07383,Pooja,23,Male,Monthly,28-02-2024,09-10-2024,24,3,0
CUST07384,Reyansh,62,Male,Yearly,13-07-2022,18-09-2023,293,8,1
CUST07385,Neha,49,Female,Monthly,03-05-2024,05-05-2024,233,10,1
CUST07386,Ira,64,Female,Quarterly,03-01-2022,25-11-2024,85,3,1
CUST07387,Krishna,39,Female,Monthly,03-04-2022,06-02-2023,226,4,0
CUST07388,Neha,64,Other,Yearly,24-12-2023,01-12-2024,295,3,0
CUST07389,Ishaan,54,Male,Monthly,12-03-2022,09-08-2024,11,5,1
CUST07390,Pooja,43,Male,Quarterly,05-04-2024,08-07-2024,123,2,0
CUST07391,Ishaan,42,Male,Quarterly,10-08-2022,21-02-2024,257,9,1
CUST07392,Reyansh,30,Female,Monthly,23-05-2022,25-06-2022,204,7,1
CUST07393,Aanya,59,Male,Quarterly,11-07-2022,13-08-2024,152,7,1
CUST07394,Vivaan,55,Other,Quarterly,24-01-2024,10-11-2024,58,1,0
CUST07395,Aanya,57,Female,Monthly,11-02-2023,06-09-2024,111,3,1
CUST07396,Aarav,33,Male,Monthly,02-05-2024,12-11-2024,19,3,1
CUST07397,Rohan,54,Other,Monthly,17-05-2022,15-09-2023,169,1,0
CUST07398,Priya,56,Male,Monthly,11-03-2024,10-06-2024,83,6,0
CUST07399,Aarav,52,Male,Quarterly,09-06-2024,21-11-2024,201,2,1
CUST07400,Neha,48,Other,Quarterly,22-07-2024,17-11-2024,187,2,1
CUST07401,Reyansh,40,Other,Quarterly,18-02-2024,29-07-2024,26,1,0
CUST07402,Reyansh,38,Other,Monthly,30-06-2023,18-06-2024,11,8,0
CUST07403,Vihaan,42,Female,Monthly,27-06-2023,21-09-2024,128,4,1
CUST07404,Sneha,30,Male,Yearly,22-11-2023,24-11-2023,63,6,1
CUST07405,Neha,28,Male,Monthly,19-08-2022,03-01-2023,293,8,0
CUST07406,Ananya,54,Female,Yearly,01-09-2022,30-11-2024,15,10,1
CUST07407,Vivaan,20,Male,Monthly,02-12-2023,06-09-2024,55,2,1
CUST07408,Reyansh,49,Male,Monthly,13-05-2022,03-11-2024,235,7,1
CUST07409,Aarav,19,Male,Quarterly,18-08-2022,08-10-2023,125,2,1
CUST07410,Vihaan,65,Female,Quarterly,26-07-2023,04-04-2024,79,5,0
CUST07411,Vivaan,39,Other,Yearly,16-05-2024,23-09-2024,287,8,1
